index,LSH_Distance,KD_Distance,Difference
106,629.535,560.043,716.734,69.492,12.408,156.691,27.978
107,609.554,568.410,691.376,41.143,7.238,122.966,21.633
108,626.420,561.978,686.652,64.442,11.467,124.674,22.185
109,618.247,578.960,676.433,39.287,6.786,97.473,16.836
110,641.079,567.013,694.929,74.066,13.062,127.915,22.560
111,639.938,594.910,700.783,45.027,7.569,105.873,17.796
112,636.204,580.859,669.427,55.345,9.528,88.568,15.248
113,622.236,562.726,705.249,59.510,10.575,142.523,25.327
114,609.200,543.969,665.500,65.231,11.992,121.531,22.341
115,617.901,591.915,710.215,25.986,4.390,118.301,19.986
116,593.067,561.510,674.667,31.557,5.620,113.157,20.152
117,600.755,585.296,671.624,15.459,2.641,86.328,14.750
118,643.038,596.317,615.736,46.721,7.835,19.418,3.256
119,671.842,595.895,686.865,75.947,12.745,90.970,15.266
120,620.426,571.924,716.210,48.502,8.480,144.286,25.228
121,637.306,565.150,744.431,72.156,12.768,179.281,31.723
122,618.836,564.937,667.649,53.898,9.541,102.712,18.181
123,633.426,577.277,711.012,56.149,9.726,133.735,23.167
124,603.446,550.188,633.604,53.258,9.680,83.417,15.162
125,617.679,569.558,704.492,48.121,8.449,134.934,23.691
126,641.797,573.084,649.636,68.713,11.990,76.552,13.358
127,582.124,558.813,673.211,23.311,4.172,114.398,20.472
128,673.211,604.172,712.729,69.039,11.427,108.557,17.968
129,622.274,548.965,688.237,73.309,13.354,139.272,25.370
130,612.424,581.174,655.949,31.250,5.377,74.775,12.866
131,644.647,550.763,656.266,93.883,17.046,105.503,19.156
132,612.249,576.284,647.764,35.965,6.241,71.481,12.404
133,657.972,580.806,679.436,77.166,13.286,98.630,16.982
134,626.853,572.682,694.283,54.171,9.459,121.601,21.234
135,645.088,549.268,715.842,95.821,17.445,166.574,30.327
136,602.310,584.456,653.008,17.854,3.055,68.552,11.729
137,639.087,555.976,625.568,83.111,14.949,69.592,12.517
138,677.348,608.948,696.960,68.400,11.232,88.013,14.453
139,652.654,570.723,745.183,81.932,14.356,174.460,30.568
140,647.179,586.515,660.803,60.663,10.343,74.288,12.666
141,587.715,536.982,674.376,50.733,9.448,137.394,25.586
142,621.389,573.173,713.220,48.216,8.412,140.048,24.434
143,640.519,579.199,636.371,61.320,10.587,57.171,9.871
144,642.996,587.004,686.399,55.992,9.539,99.395,16.933
145,633.167,548.626,646.029,84.540,15.409,97.403,17.754
146,667.862,578.057,676.620,89.805,15.536,98.563,17.051
147,616.825,584.107,709.740,32.718,5.601,125.632,21.508
148,642.070,563.538,689.549,78.533,13.936,126.011,22.361
149,621.474,561.215,679.652,60.259,10.737,118.437,21.104
150,625.009,577.248,696.116,47.760,8.274,118.867,20.592
151,621.842,569.697,684.580,52.145,9.153,114.883,20.166
152,638.371,585.800,694.696,52.571,8.974,108.896,18.589
153,632.903,555.829,672.716,77.074,13.867,116.887,21.029
154,647.270,582.919,727.105,64.351,11.039,144.186,24.735
155,632.051,569.912,707.792,62.139,10.903,137.879,24.193
156,640.266,595.347,690.289,44.919,7.545,94.942,15.947
157,643.321,573.237,688.376,70.084,12.226,115.138,20.086
158,621.719,559.493,698.651,62.226,11.122,139.159,24.872
159,577.481,559.184,632.794,18.297,3.272,73.610,13.164
160,646.982,567.442,682.244,79.540,14.017,114.802,20.232
161,633.756,589.416,697.806,44.341,7.523,108.391,18.390
162,611.255,555.440,702.203,55.815,10.049,146.762,26.423
163,602.419,573.931,634.805,28.488,4.964,60.875,10.607
164,643.999,584.618,714.620,59.381,10.157,130.003,22.237
165,609.265,528.407,673.417,80.858,15.302,145.010,27.443
166,621.079,567.689,593.093,53.389,9.405,25.403,4.475
167,634.408,580.066,687.025,54.342,9.368,106.959,18.439
168,624.788,582.915,724.552,41.873,7.183,141.638,24.298
169,624.315,584.653,702.835,39.662,6.784,118.182,20.214
170,618.848,572.291,683.679,46.557,8.135,111.388,19.463
171,633.729,573.406,710.902,60.323,10.520,137.496,23.979
172,627.513,561.787,706.594,65.726,11.699,144.807,25.776
173,646.043,557.738,652.726,88.306,15.833,94.988,17.031
174,636.736,589.400,709.589,47.336,8.031,120.189,20.392
175,617.093,566.335,654.258,50.759,8.963,87.924,15.525
176,607.456,554.439,693.692,53.017,9.562,139.253,25.116
177,540.832,533.958,646.991,6.874,1.287,113.033,21.169
178,652.716,580.258,717.265,72.458,12.487,137.008,23.611
179,615.244,556.604,639.637,58.641,10.536,83.033,14.918
180,667.728,576.141,732.265,91.587,15.897,156.124,27.098
181,618.118,572.021,670.092,46.097,8.059,98.071,17.145
182,661.877,590.485,729.493,71.393,12.091,139.008,23.541
183,614.192,571.143,675.736,43.049,7.537,104.594,18.313
184,637.359,565.190,676.697,72.169,12.769,111.507,19.729
185,622.865,553.946,702.035,68.919,12.441,148.090,26.734
186,633.667,561.477,691.675,72.190,12.857,130.198,23.188
187,593.037,540.054,680.147,52.983,9.811,140.093,25.941
188,625.361,558.563,640.599,66.798,11.959,82.036,14.687
189,628.051,586.832,701.654,41.218,7.024,114.821,19.566
190,647.483,572.936,661.667,74.547,13.011,88.731,15.487
191,619.658,567.627,640.479,52.031,9.166,72.853,12.835
192,604.647,563.805,659.165,40.841,7.244,95.360,16.914
193,641.259,566.535,694.707,74.724,13.190,128.171,22.624
194,647.018,551.392,667.627,95.626,17.343,116.235,21.080
195,590.375,572.289,731.696,18.086,3.160,159.407,27.854
196,617.168,556.682,690.894,60.486,10.865,134.212,24.109
197,643.004,598.284,721.641,44.720,7.475,123.357,20.618
198,638.550,529.661,681.559,108.888,20.558,151.898,28.678
199,620.675,556.546,650.559,64.128,11.523,94.012,16.892
200,610.920,546.466,600.905,64.455,11.795,54.439,9.962
201,644.649,566.305,664.052,78.343,13.834,97.747,17.260
202,602.298,569.341,703.287,32.957,5.789,133.947,23.527
203,640.816,571.414,715.718,69.403,12.146,144.304,25.254
204,612.282,552.888,634.719,59.394,10.742,81.830,14.801
205,632.177,586.849,658.185,45.328,7.724,71.336,12.156
206,639.518,579.001,731.342,60.517,10.452,152.341,26.311
207,640.631,592.843,659.717,47.788,8.061,66.874,11.280
208,590.935,560.012,671.182,30.922,5.522,111.170,19.851
209,634.892,559.223,673.254,75.670,13.531,114.031,20.391
210,644.761,594.621,704.695,50.140,8.432,110.073,18.512
211,616.659,565.762,691.098,50.897,8.996,125.336,22.153
212,635.582,566.871,663.557,68.711,12.121,96.686,17.056
213,624.961,593.979,708.626,30.982,5.216,114.647,19.302
214,639.767,583.902,702.927,55.864,9.567,119.025,20.384
215,605.417,563.837,664.220,41.580,7.374,100.383,17.804
216,647.339,585.378,688.514,61.961,10.585,103.136,17.619
217,594.054,570.373,672.842,23.682,4.152,102.469,17.965
218,611.620,576.103,681.074,35.517,6.165,104.971,18.221
219,650.085,559.586,704.828,90.499,16.172,145.243,25.955
220,635.047,588.064,704.070,46.983,7.989,116.006,19.727
221,628.131,571.154,717.613,56.977,9.976,146.458,25.643
222,629.371,558.418,730.320,70.952,12.706,171.902,30.784
223,624.671,555.608,664.638,69.063,12.430,109.030,19.624
224,615.649,575.596,710.836,40.052,6.958,135.240,23.496
225,641.042,583.808,667.733,57.234,9.804,83.925,14.376
226,603.763,579.929,669.088,23.834,4.110,89.159,15.374
227,638.484,608.283,632.408,30.201,4.965,24.124,3.966
228,605.179,570.860,684.869,34.319,6.012,114.009,19.971
229,672.565,616.206,702.804,56.359,9.146,86.598,14.053
230,650.528,580.088,687.841,70.440,12.143,107.753,18.575
231,610.949,576.252,641.100,34.698,6.021,64.848,11.253
232,589.288,567.617,685.251,21.671,3.818,117.634,20.724
233,632.910,586.589,709.075,46.321,7.897,122.486,20.881
234,639.043,602.750,719.166,36.292,6.021,116.416,19.314
235,640.811,598.462,732.986,42.349,7.076,134.523,22.478
236,600.986,563.682,653.646,37.304,6.618,89.964,15.960
237,625.221,564.474,715.079,60.747,10.762,150.605,26.681
238,602.857,545.078,649.611,57.780,10.600,104.533,19.178
239,634.912,567.402,685.127,67.509,11.898,117.725,20.748
240,617.461,556.006,702.813,61.455,11.053,146.807,26.404
241,659.393,604.493,676.887,54.900,9.082,72.394,11.976
242,622.072,599.525,733.010,22.547,3.761,133.485,22.265
243,630.507,554.975,701.798,75.532,13.610,146.823,26.456
244,682.106,605.484,745.952,76.622,12.655,140.467,23.199
245,664.374,583.223,739.460,81.152,13.914,156.238,26.789
246,608.545,563.119,671.903,45.427,8.067,108.784,19.318
247,625.701,568.409,680.160,57.292,10.079,111.751,19.660
248,625.936,561.772,679.176,64.165,11.422,117.405,20.899
249,627.885,607.104,674.487,20.782,3.423,67.383,11.099
250,617.638,576.309,692.781,41.329,7.171,116.472,20.210
251,576.654,541.224,615.505,35.430,6.546,74.282,13.725
252,634.843,552.227,627.735,82.616,14.960,75.508,13.673
253,607.093,552.133,669.076,54.960,9.954,116.943,21.180
254,645.888,592.743,695.345,53.144,8.966,102.601,17.310
255,649.549,570.491,667.743,79.058,13.858,97.252,17.047
256,646.472,581.938,670.184,64.534,11.089,88.245,15.164
257,603.928,583.723,639.912,20.205,3.461,56.189,9.626
258,683.983,592.897,662.328,91.085,15.363,69.431,11.710
259,603.119,538.193,683.695,64.926,12.064,145.502,27.035
260,661.317,576.723,725.315,84.594,14.668,148.592,25.765
261,625.194,578.005,685.326,47.189,8.164,107.321,18.567
262,658.848,594.089,713.415,64.759,10.900,119.326,20.086
263,638.594,560.902,682.632,77.693,13.851,121.730,21.703
264,621.958,584.585,720.940,37.373,6.393,136.355,23.325
265,614.617,576.132,675.603,38.486,6.680,99.471,17.265
266,609.897,572.170,705.420,37.727,6.594,133.250,23.289
267,605.068,555.974,653.828,49.094,8.830,97.854,17.600
268,641.109,538.763,673.661,102.346,18.996,134.898,25.038
269,601.816,559.535,597.238,42.281,7.557,37.703,6.738
270,670.689,615.094,646.915,55.595,9.038,31.821,5.173
271,627.970,585.934,628.479,42.036,7.174,42.545,7.261
272,616.924,569.886,691.743,47.038,8.254,121.856,21.383
273,646.171,583.849,665.271,62.322,10.674,81.422,13.946
274,650.354,571.873,663.993,78.481,13.723,92.120,16.108
275,600.085,560.427,665.513,39.658,7.076,105.086,18.751
276,645.477,561.648,716.454,83.829,14.925,154.806,27.563
277,634.022,552.190,673.890,81.832,14.819,121.700,22.039
278,599.684,578.690,702.947,20.994,3.628,124.257,21.472
279,600.244,594.735,680.265,5.509,0.926,85.530,14.381
280,645.400,557.025,666.651,88.375,15.866,109.626,19.681
281,634.123,582.721,677.293,51.402,8.821,94.572,16.229
282,597.540,564.315,649.828,33.225,5.888,85.513,15.153
283,651.068,603.063,711.255,48.005,7.960,108.192,17.940
284,640.396,591.299,682.976,49.097,8.303,91.677,15.504
285,618.545,570.694,698.961,47.851,8.385,128.267,22.476
286,620.421,564.762,682.124,55.659,9.855,117.362,20.781
287,678.623,602.793,749.028,75.830,12.580,146.235,24.260
288,596.811,555.292,668.384,41.519,7.477,113.092,20.366
289,664.356,556.021,681.053,108.335,19.484,125.032,22.487
290,628.211,578.359,685.670,49.852,8.620,107.311,18.554
291,634.016,572.185,698.083,61.831,10.806,125.898,22.003
292,667.396,592.274,754.443,75.123,12.684,162.169,27.381
293,636.201,571.519,711.890,64.681,11.317,140.371,24.561
294,613.497,546.660,675.587,66.837,12.226,128.928,23.585
295,696.482,603.598,723.921,92.883,15.388,120.322,19.934
296,649.728,568.860,705.886,80.868,14.216,137.026,24.088
297,595.824,551.869,653.418,43.955,7.965,101.549,18.401
298,640.430,570.385,674.138,70.045,12.280,103.753,18.190
299,643.517,574.047,646.060,69.470,12.102,72.013,12.545
300,636.521,584.962,659.337,51.559,8.814,74.375,12.715
301,633.726,550.697,700.089,83.028,15.077,149.392,27.128
302,618.968,566.930,695.398,52.038,9.179,128.468,22.660
303,650.885,598.716,721.703,52.169,8.713,122.987,20.542
304,683.356,628.782,733.490,54.574,8.679,104.708,16.653
305,650.842,582.912,691.653,67.930,11.654,108.741,18.655
306,642.488,561.843,695.774,80.645,14.354,133.931,23.838
307,601.763,560.937,647.346,40.826,7.278,86.409,15.404
308,598.562,545.158,659.704,53.404,9.796,114.546,21.011
309,613.073,574.433,712.872,38.640,6.727,138.439,24.100
310,679.341,599.765,709.830,79.576,13.268,110.066,18.351
311,636.168,564.497,708.887,71.671,12.696,144.390,25.579
312,653.646,585.169,697.491,68.477,11.702,112.322,19.195
313,616.800,570.329,673.814,46.471,8.148,103.485,18.145
314,653.480,595.560,730.987,57.920,9.725,135.426,22.739
315,645.825,577.044,672.624,68.780,11.919,95.580,16.564
316,607.361,570.946,655.475,36.415,6.378,84.529,14.805
317,642.300,583.915,652.072,58.385,9.999,68.157,11.672
318,627.697,568.173,689.092,59.525,10.477,120.919,21.282
319,643.152,568.690,694.960,74.462,13.094,126.270,22.204
320,624.514,566.973,657.304,57.541,10.149,90.332,15.932
321,619.740,546.052,692.759,73.687,13.495,146.706,26.867
322,637.588,583.960,716.148,53.629,9.184,132.189,22.637
323,619.818,575.558,662.351,44.260,7.690,86.793,15.080
324,629.951,576.331,676.103,53.620,9.304,99.772,17.312
325,623.349,560.644,686.623,62.705,11.184,125.979,22.470
326,614.737,581.033,669.519,33.705,5.801,88.486,15.229
327,585.643,554.321,645.826,31.322,5.651,91.506,16.508
328,641.476,571.546,696.521,69.930,12.235,124.975,21.866
329,656.270,565.164,741.844,91.106,16.120,176.680,31.262
330,612.347,554.773,662.175,57.574,10.378,107.402,19.360
331,637.728,579.226,686.081,58.501,10.100,106.855,18.448
332,578.384,578.384,727.321,0.000,0.000,148.937,25.750
333,631.598,584.022,681.744,47.576,8.146,97.722,16.733
334,583.414,583.414,670.313,0.000,0.000,86.899,14.895
335,606.770,553.760,652.184,53.010,9.573,98.424,17.774
336,617.489,573.804,696.659,43.685,7.613,122.855,21.411
337,612.216,572.381,680.023,39.835,6.960,107.641,18.806
338,637.681,579.067,705.337,58.614,10.122,126.270,21.806
339,637.247,565.940,644.393,71.307,12.600,78.452,13.862
340,637.284,583.091,695.671,54.193,9.294,112.579,19.307
341,700.449,590.617,706.653,109.832,18.596,116.036,19.647
342,621.123,573.865,683.320,47.257,8.235,109.455,19.073
343,640.315,588.379,687.925,51.937,8.827,99.547,16.919
344,624.043,568.350,651.688,55.693,9.799,83.339,14.663
345,638.231,588.566,699.197,49.665,8.438,110.631,18.797
346,644.764,606.146,654.868,38.619,6.371,48.722,8.038
347,624.827,543.260,605.553,81.567,15.014,62.293,11.467
348,623.032,592.926,688.528,30.106,5.077,95.601,16.124
349,659.688,578.594,674.698,81.095,14.016,96.104,16.610
350,675.920,604.033,661.634,71.888,11.901,57.602,9.536
351,656.476,573.889,650.740,82.587,14.391,76.850,13.391
352,634.723,573.551,664.705,61.172,10.665,91.154,15.893
353,624.177,563.064,665.753,61.113,10.854,102.689,18.237
354,614.248,538.483,671.056,75.765,14.070,132.573,24.620
355,625.382,585.534,657.216,39.848,6.805,71.682,12.242
356,685.974,622.322,717.963,63.652,10.228,95.641,15.368
357,628.459,566.296,728.329,62.163,10.977,162.033,28.613
358,631.032,560.284,670.919,70.748,12.627,110.635,19.746
359,640.313,614.386,727.602,25.926,4.220,113.216,18.427
360,639.674,593.115,693.093,46.559,7.850,99.978,16.856
361,635.091,580.020,723.703,55.071,9.495,143.683,24.772
362,651.234,557.283,704.490,93.951,16.859,147.206,26.415
363,633.498,596.066,742.114,37.433,6.280,146.048,24.502
364,607.596,536.002,664.730,71.595,13.357,128.728,24.016
365,611.048,589.387,710.523,21.661,3.675,121.136,20.553
366,645.915,589.187,717.217,56.727,9.628,128.030,21.730
367,632.013,577.107,736.368,54.905,9.514,159.261,27.596
368,638.617,578.322,675.326,60.295,10.426,97.004,16.773
369,643.605,592.397,666.380,51.208,8.644,73.983,12.489
370,636.235,582.508,717.226,53.727,9.223,134.718,23.127
371,631.786,591.452,688.818,40.334,6.819,97.365,16.462
372,653.278,582.131,714.817,71.147,12.222,132.686,22.793
373,574.156,553.576,712.798,20.579,3.718,159.222,28.762
374,644.517,601.652,746.288,42.865,7.125,144.636,24.040
375,667.512,584.054,727.765,83.459,14.290,143.711,24.606
376,654.838,616.487,753.153,38.351,6.221,136.666,22.168
377,629.195,583.098,738.781,46.097,7.906,155.683,26.699
378,620.195,562.137,638.397,58.059,10.328,76.261,13.566
379,647.740,604.002,695.716,43.739,7.241,91.714,15.184
380,639.870,528.928,663.817,110.942,20.975,134.889,25.502
381,665.264,545.974,669.933,119.290,21.849,123.959,22.704
382,649.967,559.749,705.481,90.218,16.118,145.732,26.035
383,633.374,573.456,660.354,59.918,10.449,86.898,15.153
384,602.114,581.359,696.442,20.754,3.570,115.083,19.795
385,590.371,547.765,644.465,42.606,7.778,96.700,17.653
386,618.663,573.383,660.058,45.280,7.897,86.675,15.116
387,608.916,573.751,681.470,35.165,6.129,107.719,18.775
388,656.185,578.044,691.477,78.141,13.518,113.434,19.624
389,638.551,577.252,661.979,61.299,10.619,84.727,14.678
390,604.205,559.865,686.204,44.340,7.920,126.339,22.566
391,658.108,581.429,681.588,76.679,13.188,100.158,17.226
392,658.443,587.834,714.235,70.609,12.012,126.401,21.503
393,594.934,548.368,644.617,46.565,8.492,96.249,17.552
394,636.210,590.358,665.561,45.852,7.767,75.203,12.738
395,655.070,586.157,705.717,68.913,11.757,119.560,20.397
396,644.743,591.548,676.692,53.195,8.992,85.143,14.393
397,641.459,577.445,696.485,64.014,11.086,119.041,20.615
398,661.320,580.494,714.694,80.826,13.924,134.200,23.118
399,618.942,569.689,653.249,49.253,8.646,83.560,14.668
400,625.786,569.119,656.797,56.667,9.957,87.678,15.406
401,659.409,601.152,711.690,58.258,9.691,110.538,18.388
402,635.132,576.157,722.088,58.975,10.236,145.931,25.328
403,659.537,581.647,704.931,77.891,13.391,123.284,21.196
404,663.847,613.484,746.237,50.363,8.209,132.752,21.639
405,633.089,560.124,652.319,72.965,13.027,92.195,16.460
406,625.306,568.953,677.064,56.353,9.905,108.112,19.002
407,651.513,604.016,734.467,47.497,7.864,130.451,21.597
408,638.165,584.816,702.822,53.349,9.122,118.006,20.178
409,686.055,586.103,707.627,99.952,17.054,121.524,20.734
410,625.220,595.991,731.726,29.229,4.904,135.735,22.775
411,621.264,573.599,659.118,47.666,8.310,85.519,14.909
412,611.038,558.349,680.244,52.689,9.436,121.894,21.831
413,628.331,567.872,614.774,60.459,10.647,46.902,8.259
414,638.551,590.878,695.242,47.674,8.068,104.364,17.663
415,656.649,588.127,665.919,68.521,11.651,77.792,13.227
416,633.521,557.747,691.776,75.775,13.586,134.030,24.031
417,620.849,572.793,669.671,48.056,8.390,96.878,16.913
418,585.144,562.110,658.953,23.034,4.098,96.843,17.229
419,594.129,540.764,656.135,53.365,9.868,115.372,21.335
420,631.591,580.636,650.107,50.955,8.776,69.471,11.965
421,661.835,595.434,728.738,66.401,11.152,133.304,22.388
422,607.047,513.055,704.604,93.992,18.320,191.548,37.335
423,615.473,551.958,662.411,63.515,11.507,110.453,20.011
424,633.222,570.707,679.304,62.515,10.954,108.597,19.029
425,597.306,558.640,697.494,38.666,6.921,138.855,24.856
426,595.550,550.280,632.838,45.270,8.227,82.558,15.003
427,618.899,580.531,667.703,38.369,6.609,87.172,15.016
428,593.575,566.631,671.235,26.944,4.755,104.604,18.461
429,643.309,584.680,701.328,58.629,10.028,116.648,19.951
430,611.950,567.686,688.800,44.264,7.797,121.114,21.335
431,627.790,576.518,688.709,51.272,8.893,112.191,19.460
432,631.575,555.080,702.627,76.496,13.781,147.548,26.581
433,641.604,572.611,647.764,68.993,12.049,75.153,13.125
434,624.974,579.745,699.330,45.229,7.802,119.585,20.627
435,602.023,554.191,678.276,47.831,8.631,124.085,22.390
436,640.832,573.080,679.141,67.752,11.822,106.061,18.507
437,596.953,589.287,692.543,7.666,1.301,103.256,17.522
438,618.632,562.716,715.785,55.916,9.937,153.069,27.202
439,636.189,565.071,653.658,71.119,12.586,88.587,15.677
440,640.351,588.905,686.955,51.446,8.736,98.050,16.650
441,670.576,582.057,675.141,88.519,15.208,93.084,15.992
442,667.053,600.663,684.065,66.389,11.053,83.402,13.885
443,616.406,562.077,693.807,54.329,9.666,131.730,23.436
444,636.452,507.895,668.763,128.556,25.312,160.867,31.673
445,602.852,557.112,647.627,45.740,8.210,90.515,16.247
446,600.986,588.199,687.573,12.787,2.174,99.374,16.895
447,656.758,618.731,716.422,38.027,6.146,97.691,15.789
448,616.861,563.173,691.906,53.689,9.533,128.733,22.859
449,604.709,573.517,700.795,31.192,5.439,127.278,22.193
450,638.979,586.816,719.242,52.163,8.889,132.426,22.567
451,617.663,567.518,721.223,50.146,8.836,153.705,27.084
452,634.887,595.527,707.489,39.360,6.609,111.961,18.800
453,588.833,564.264,681.786,24.569,4.354,117.522,20.827
454,635.907,567.467,681.791,68.440,12.061,114.325,20.146
455,702.315,588.788,645.609,113.527,19.282,56.822,9.651
456,616.233,564.674,657.724,51.560,9.131,93.050,16.479
457,585.438,574.778,729.177,10.660,1.855,154.398,26.862
458,631.965,574.382,717.582,57.583,10.025,143.201,24.931
459,629.622,567.352,628.168,62.270,10.976,60.816,10.719
460,644.539,579.306,697.251,65.233,11.261,117.945,20.360
461,654.044,563.418,702.079,90.626,16.085,138.662,24.611
462,593.230,546.837,662.456,46.394,8.484,115.619,21.143
463,629.405,574.819,684.184,54.585,9.496,109.365,19.026
464,604.714,564.537,647.959,40.177,7.117,83.422,14.777
